2020-07-21 19:05:54,224 INFO  Logger.cs: 70 - 
2020-07-21 19:42:47,914 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-11-1
2020-07-21 19:42:47,914 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-8-1
2020-07-21 19:42:47,980 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-8-1
2020-07-21 19:42:47,982 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-8-1
2020-07-21 19:42:47,983 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-9-1
2020-07-21 19:42:47,985 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-9-1
2020-07-21 19:42:47,986 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-9-1
2020-07-21 19:42:47,988 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-2-5-1
2020-07-21 19:42:47,989 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base-2-5-1
2020-07-21 19:42:47,990 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-2-5-1
2020-07-21 19:42:47,991 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from front_wheel-2-10-1
2020-07-21 19:42:47,992 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-10-1
2020-07-21 19:42:47,994 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-10-1
2020-07-21 19:42:48,235 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-21 19:42:48,243 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-21 19:42:48,250 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-21 19:42:58,717 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-07-21 19:42:58,764 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:43:48,126 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1.SLDASM
2020-07-21 19:43:48,127 INFO  SwAddin.cs: 276 - Save is required
2020-07-21 19:43:48,127 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-21 19:43:48,955 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-21 19:43:48,956 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2020-07-21 19:43:48,957 INFO  ExportHelperExtension.cs: 1142 - Found 57 in Assem1.SLDASM
2020-07-21 19:43:48,958 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2020-07-21 19:43:48,959 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-21 19:43:48,960 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-07-21 19:43:48,961 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from front_wheel-2-11-1
2020-07-21 19:43:48,962 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-11-1
2020-07-21 19:43:48,964 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in front_wheel-2-11-1
2020-07-21 19:43:48,966 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from back_wheel-2-8-1
2020-07-21 19:43:48,977 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-8-1
2020-07-21 19:43:48,979 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in back_wheel-2-8-1
2020-07-21 19:43:48,980 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from back_wheel-2-9-1
2020-07-21 19:43:48,981 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-9-1
2020-07-21 19:43:48,982 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in back_wheel-2-9-1
2020-07-21 19:43:48,983 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-2-5-1
2020-07-21 19:43:48,985 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base-2-5-1
2020-07-21 19:43:48,986 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-2-5-1
2020-07-21 19:43:48,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from front_wheel-2-10-1
2020-07-21 19:43:48,988 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-10-1
2020-07-21 19:43:48,989 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in front_wheel-2-10-1
2020-07-21 19:43:48,990 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2020-07-21 19:43:48,990 INFO  ExportHelperExtension.cs: 1142 - Found 57 in Assem1.SLDASM
2020-07-21 19:43:48,992 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2020-07-21 19:43:48,992 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-21 19:43:48,993 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-07-21 19:43:48,994 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from front_wheel-2-11-1
2020-07-21 19:43:48,994 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-11-1
2020-07-21 19:43:48,995 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-11-1
2020-07-21 19:43:48,996 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-8-1
2020-07-21 19:43:48,996 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-8-1
2020-07-21 19:43:48,997 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-8-1
2020-07-21 19:43:48,998 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-9-1
2020-07-21 19:43:48,998 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-9-1
2020-07-21 19:43:48,999 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-9-1
2020-07-21 19:43:49,087 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-2-5-1
2020-07-21 19:43:49,088 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base-2-5-1
2020-07-21 19:43:49,090 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-2-5-1
2020-07-21 19:43:49,091 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from front_wheel-2-10-1
2020-07-21 19:43:49,092 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-10-1
2020-07-21 19:43:49,093 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-10-1
2020-07-21 19:43:49,223 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-21 19:43:49,223 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-21 19:43:49,223 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-21 19:44:10,567 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:44:10,598 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:44:10,952 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:44:11,320 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:46:09,223 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-21 19:46:09,473 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-21 19:46:13,683 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1.SLDASM
2020-07-21 19:46:13,683 INFO  SwAddin.cs: 276 - Save is required
2020-07-21 19:46:13,683 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-21 19:46:13,936 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-21 19:46:13,938 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2020-07-21 19:46:13,939 INFO  ExportHelperExtension.cs: 1142 - Found 58 in Assem1.SLDASM
2020-07-21 19:46:13,941 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2020-07-21 19:46:13,942 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-21 19:46:13,943 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-07-21 19:46:13,945 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from front_wheel-2-11-1
2020-07-21 19:46:13,946 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-11-1
2020-07-21 19:46:13,948 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in front_wheel-2-11-1
2020-07-21 19:46:13,950 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from back_wheel-2-8-1
2020-07-21 19:46:13,952 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-8-1
2020-07-21 19:46:13,954 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in back_wheel-2-8-1
2020-07-21 19:46:13,956 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from back_wheel-2-9-1
2020-07-21 19:46:13,957 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-9-1
2020-07-21 19:46:13,958 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in back_wheel-2-9-1
2020-07-21 19:46:14,003 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base-2-5-1
2020-07-21 19:46:14,006 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base-2-5-1
2020-07-21 19:46:14,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base-2-5-1
2020-07-21 19:46:14,009 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from front_wheel-2-10-1
2020-07-21 19:46:14,011 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-10-1
2020-07-21 19:46:14,012 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in front_wheel-2-10-1
2020-07-21 19:46:14,013 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2020-07-21 19:46:14,014 INFO  ExportHelperExtension.cs: 1142 - Found 58 in Assem1.SLDASM
2020-07-21 19:46:14,017 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2020-07-21 19:46:14,020 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-21 19:46:14,021 INFO  ExportHelperExtension.cs: 1167 - 5 components to check
2020-07-21 19:46:14,023 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from front_wheel-2-11-1
2020-07-21 19:46:14,025 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-11-1
2020-07-21 19:46:14,028 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-11-1
2020-07-21 19:46:14,035 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-8-1
2020-07-21 19:46:14,040 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-8-1
2020-07-21 19:46:14,042 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-8-1
2020-07-21 19:46:14,043 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_wheel-2-9-1
2020-07-21 19:46:14,044 INFO  ExportHelperExtension.cs: 1142 - Found 26 in back_wheel-2-9-1
2020-07-21 19:46:14,046 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_wheel-2-9-1
2020-07-21 19:46:14,048 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base-2-5-1
2020-07-21 19:46:14,049 INFO  ExportHelperExtension.cs: 1142 - Found 26 in base-2-5-1
2020-07-21 19:46:14,051 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base-2-5-1
2020-07-21 19:46:14,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from front_wheel-2-10-1
2020-07-21 19:46:14,053 INFO  ExportHelperExtension.cs: 1142 - Found 26 in front_wheel-2-10-1
2020-07-21 19:46:14,057 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in front_wheel-2-10-1
2020-07-21 19:46:14,202 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-21 19:46:14,218 INFO  Serialization.cs: 275 - URDF Configuration found
